GND;VDBO_source;author_full;author_simple;length
118752006;Killy_11;Spies, Gerty, geb. Gertrud Gumprich;Spies, Gerty;487.0
105839167;Killy_11;Spieser, Friedrich, auch: F. Hünenburg;Spieser, Friedrich;338.0
118961446;Killy_11;Spieß, Christian (bzw. Kristian) Heinrich;Spieß, Christian Heinrich;1543.0
119164043;Killy_11;Spindler, Karl, auch: Carl Spindler, Carl Spinalba, Max Hufnagl;Spindler, Karl;657.0
120448289;Killy_11;Spinnen, Burkhard;Spinnen, Burkhard;579.0
118890875;Killy_11;Spitta, Carl Johann Philipp;Spitta, Karl Johann Philipp;1044.0
118616277;Killy_11;Spitteler, Carl, auch: Felix Tandem;Spitteler, Carl;1511.0
119145162;Killy_11;Spitzer, Daniel;Spitzer, Daniel;725.0
102032600X;Killy_11;Spizel, Gottlieb, Theophilus Spizelius, auch: Lizespius;Spizel, Gottlieb;1069.0
;Killy_11;;‘Splendor solis’;768.0
17427484X;Killy_11;Spoerl, Alexander (Johann Heinrich);Spoerl, Alexander;364.0
117484970;Killy_11;Spoerl, Heinrich (Christian);Spoerl, Heinrich;1773.0
118752197;Killy_11;Spoerri, Daniel, eigentl.: Daniel Isaac Feinstein;Spoerri, Daniel;743.0
118895680;Killy_11;Spohn, Jürgen;Spohn, Jürgen;246.0
118616390;Killy_11;Spranger, (Franz Ernst) Eduard;Spranger, Eduard;725.0
129742902;Killy_11;Spranger, Günter;Spranger, Günter;279.0
121297004;Killy_11;Spreng, Johann Jakob;Spreng, Johann Jakob;457.0
119127628;Killy_11;Spreng, Johannes;Spreng, Johannes;598.0
118798316;Killy_11;Sprickmann, Anton Mathias;Sprickmann, Anton Matthias;673.0
120085712;Killy_11;Springenschmid, Ingo;Springenschmid, Ingo;486.0
118841068;Killy_11;Springenschmid, Karl, auch: Christian Kreuzhakler, Beatus Streitter;Springenschmid, Karl;756.0
117479373;Killy_11;Springer, Anton (Heinrich);Springer, Anton;580.0
104221399;Killy_11;Springer, Sprenger, Balthasar;Springer, Balthasar;572.0
1013974565;Killy_11;Springer, Michael;Springer, Michael;279.0
142441007;Killy_11;Springer, Robert (Gustav Moritz), auch: Adam Stein;Springer, Robert;224.0
;Killy_11;Spruch von den Tafelrundern;'Spruch von den Tafelrundern';406.0
118752340;Killy_11;Spunda, Franz;Spunda, Franz;842.0
118616455;Killy_11;Spyri, Johanna (Louise), geb. Heusser;Spyri, Johanna;935.0
121675777;Killy_11;Stabius, Johannes, eigentl.: J. Stöberer;Stabius, Johannes;621.0
117193828;Killy_11;Stach, Ilse von, eigentl.: I. Stach von Golzheim;Stach, Ilse von;440.0
11861651X;Killy_11;Stackelberg, Traugott Frhr. von;Stackelberg, Traugott von;440.0
107721708;Killy_11;Stade, Martin;Stade, Martin;562.0
118798367;Killy_11;Staden, Hans;Staden, Hans;696.0
117195421;Killy_11;Stadion(-Tannhausen), Emerich (Simon Damian Joseph) Graf von;Stadion, Emerich von;288.0
119390388;Killy_11;Stadler, Arnold;Stadler, Arnold;1210.0
118616587;Killy_11;Stadler, Ernst (Maria [eigentl.: Marie] Richard), auch: Hanns Horst;Stadler, Ernst;2018.0
117201391;Killy_11;Städele, Christoph;Städele, Christoph;263.0
11907947X;Killy_11;Stägemann, Friedrich August von (seit 1816);Stägemann, Friedrich August von;517.0
100975127;Killy_11;Stählin, Jacob (Jakob) von;Stählin, Jacob (Jakob) von;491.0
100276318;Killy_11;Stäudlin, Carl Friedrich;Stäudlin, Carl Friedrich;615.0
117202991;Killy_11;Stäudlin, Gotthold (Friedrich);Stäudlin, Gotthold;1097.0
134600630;Killy_11;Staffel, Tim;Staffel, Tim;537.0
119221780;Killy_11;Stagel, Elsbeth;Stagel, Elsbeth;569.0
118616641;Killy_11;Stahl, Friedrich Julius, eigentl.: J. Jolson;Stahl, Friedrich Julius;784.0
118752561;Killy_11;Stahl, Georg Ernst;Stahl, Georg Ernst;653.0
118798383;Killy_11;Stahl, Hermann (Wilhelm);Stahl, Hermann;399.0
11875257X;Killy_11;Stahr, Adolf (Wilhelm Theodor);Stahr, Adolf;523.0
118752588;Killy_11;Staiger, Emil;Staiger, Emil;625.0
109460154;Killy_11;Stalder, Heinz;Stalder, Heinz;665.0
107515970;Killy_11;Stalmann, Reinhart, auch: Stefan Olivier, Stalmann Olivier;Stalmann, Reinhart;771.0
117206881;Killy_11;Stamford, Heinrich Wilhelm von;Stamford, Heinrich Wilhelm von;309.0
1204580014;Killy_11;Stamm, Karl;Stamm, Karl;440.0
120821044;Killy_11;Stamm, Peter;Stamm, Peter;889.0
132082179;Killy_11;Stanišić, Saša;Stanišić, Saša;394.0
118616803;Killy_11;Stapfer, Philipp Albert;Stapfer, Philipp Albert;848.0
138500371;Killy_11;Stapfer, Wilhelm;Stapfer, Wilhelm;345.0
118798472;Killy_11;Staphylus, Friedrich, eigentl.: Stapellage;Staphylus, Friedrich;951.0
124685838;Killy_11;Staricius, Johann, auch: Jonas à Strein;Staricius, Johann, auch: Jonas à Strein;793.0
104196092;Killy_11;Starke, Gotthelf Wilhelm Christoph;Starke, Gotthelf Wilhelm Christoph;254.0
119436299;Killy_11;Staub, Herta F(elicia);Staub, Herta;298.0
141991569;Killy_11;Staudacher, Michael;Staudacher, Michael;486.0
120683679;Killy_11;Staudacher, Wilhelm;Staudacher, Wilhelm;269.0
116299541;Killy_11;Stauf von der March, Ottokar, eigentl.: O. Chalupka, auch: Volker zu Alzey, Severus Verax, Roland Hammer, Hagen Falkenberg;Stauf von der March, Ottokar;376.0
1052704662;Killy_11;Stauffer, Robert;Stauffer, Robert;557.0
118752898;Killy_11;Staupitz, Johann von;Staupitz, Johann von;1170.0
122548248;Killy_11;Stavarič, Michael;Stavarič, Michael;1013.0
118752901;Killy_11;Stavenhagen, Fritz;Stavenhagen, Fritz;298.0
133742695;Killy_11;Stebich, Max, auch: M. Rott;Stebich, Max;398.0
117225290;Killy_11;Steegemann, Paul (Friedrich Johann), auch: Gustav Bock, Rainer Maria Schulze;Steegemann, Paul;465.0
118617036;Killy_11;Stefan, Verena;Stefan, Verena;369.0
1046658042;Killy_11;Steffan, Albertus;Steffan, Albertus;386.0
118617060;Killy_11;Steffen, Albert;Steffen, Albert;681.0
125584148;Killy_11;Steffen, Ernst Siegfried;Steffen, Ernst Siegfried;346.0
118617087;Killy_11;Steffens, Günter;Steffens, Günter;419.0
118617109;Killy_11;Steffens, Henrik, Henrich;Steffens, Henrik;1389.0
117226807;Killy_11;Steffens, Johann Heinrich;Steffens, Johann Heinrich;443.0
118856170;Killy_11;Stegemann, Hermann, auch: H. Sentier;Stegemann, Hermann;368.0
128381817;Killy_11;Stegmann, Joachim;Stegmann, Joachim;862.0
103752473X;Killy_11;Stegmann, Stegman, Josua;Stegmann, Josua;499.0
107521695;Killy_11;Steguweit, Heinz, auch: Lambert Wendland;Steguweit, Heinz;360.0
118617133;Killy_11;Stehr, Hermann;Stehr, Hermann;712.0
118913840;Killy_11;Steigentesch, August Ernst Frhr. von;Steigentesch, August Ernst von;809.0
119359421;Killy_11;Steiger, Bruno;Steiger, Bruno;681.0
1062756851;Killy_11;Steiger, Dominik;Steiger, Dominik;350.0
122220501;Killy_11;Steiger, Otto;Steiger, Otto;460.0
100343686;Killy_11;Steigerwald, Veronus Franck von, eigentl.: Georg Tobias Pistorius;Steigerwald, Veronus Franck von;357.0
1047216825;Killy_11;Steimann, Flavio;Steimann, Flavio;340.0
120570874;Killy_11;Stein, Benjamin (Pseudonym);Stein, Benjamin (Pseudonym);310.0
118617222;Killy_11;Stein, Charlotte (Ernestina Bernardina) von, geb. von Schardt;Stein, Charlotta von;862.0
118798588;Killy_11;Stein, Heinrich Freiherr von;Stein, Heinrich Freiherr von;592.0
118617273;Killy_11;Stein, (Heinrich Friedrich) Karl Reichsfreiherr vom und zum;Stein, Karl vom und zum;955.0
118617281;Killy_11;Stein, Lorenz von;Stein, Lorenz von;1030.0
1158754310;Killy_11;Stein, Ludwig;Stein, Ludwig;314.0
129592358;Killy_11;Steinbach, Peter;Steinbach, Peter;326.0
118753126;Killy_11;Steinbach, Wendelin;Steinbach, Wendelin;595.0
117245976;Killy_11;Steinbart, Gotthilf Samuel;Steinbart, Gotthilf Samuel;389.0
124941796;Killy_11;Steinbeck, Christoph Gottlieb;Steinbeck, Christoph Gottlieb;363.0
128637811;Killy_11;Steinberg, Carl;Steinberg, Carl;366.0
136577539;Killy_11;Steinberg, Salomon David;Steinberg, Salomon David;382.0
118818244;Killy_11;Steinberg, Werner, auch: Udo Grebnitz, Grebniets;Steinberg, Werner;596.0
102121982;Killy_11;Steinbrüchel, Steinbrychel, Johann Jakob;Steinbrüchel, Johann Jakob;460.0
118753177;Killy_11;Steineckert, Gisela;Steineckert, Gisela;344.0
117252077;Killy_11;Steinen, Wolfram von den;Steinen, Wolfram von den;1144.0
118897497;Killy_11;Steiner, Franz Baermann;Steiner, Franz Baermann;946.0
119228408;Killy_11;Steiner, Jörg;Steiner, Jörg;1348.0
118617443;Killy_11;Steiner, Rudolf (Joseph Lorenz);Steiner, Rudolf;1407.0
12077822X;Killy_11;Steinfest, Heinrich;Steinfest, Heinrich;555.0
118753290;Killy_11;Steinheim, Salomon Ludwig;Steinheim, Salomon Ludwig;399.0
123961157;Killy_11;Steinherr, Ludwig;Steinherr, Ludwig;691.0
118150693;Killy_11;Steinhöfel, Andreas;Steinhöfel, Andreas;540.0
118617486;Killy_11;Steinhöwel, Heinrich;Steinhöwel, Heinrich;1299.0
109034848;Killy_11;Steinke, Udo;Steinke, Udo;324.0
121007456;Killy_11;Steinmann, Hans-Jürgen;Steinmann, Hans-Jürgen;410.0
1089918437;Killy_11;Steinmar;Steinmar;803.0
123880645;Killy_11;Steinmetz, Bartholomeus, auch: B. Latomus;Steinmetz, Bartholomeus;493.0
121632970;Killy_11;Steinmüller, Angela;Steinmüller, Angela;454.0
121633039;Killy_11;Steinmüller, Karlheinz;Steinmüller, Karlheinz;455.0
100562507;Killy_11;Steinsberg, Karl Franz Guolfinger Ritter von;Steinsberg, Karl Franz Guolfinger von;431.0
119106795;Killy_11;Steinwachs, Ginka, auch: Gisela Steinwachs;Steinwachs, Ginka;1335.0
118753444;Killy_11;Stelzhamer, (Peter Andreas Xaver) Franz;Stelzhamer, Franz;428.0
119316064;Killy_11;Stemmle, Robert A(dolf);Stemmle, Robert A.;332.0
117270563;Killy_11;Stemplinger, Eduard;Stemplinger, Eduard;275.0
11861763X;Killy_11;Stenbock-Fermor, Alexander Graf, auch: Peter Lorenz;Stenbock-Fermor, Alexander;459.0
118617672;Killy_11;Stengel, Georg;Stengel, Georg;633.0
119123878;Killy_11;Stengel, Stephan Frhr. von (seit 1788);Stengel, Stephan von;388.0
118617737;Killy_11;Stensen, Steensen, Steno, auch: Stenonis, Niels, Nicolaus;Stensen, Niels;1498.0
104104376;Killy_11;Stephan von Dorpat, auch: Meister Stephan;Stephan von Dorpat;396.0
118617788;Killy_11;Stephan von Landskron;Stephan von Landskron;328.0
12048241X;Killy_11;Stephan, Cora, auch: Anne Chaplet;Stephan, Cora;487.0
117272698;Killy_11;Stephan, Hanna;Stephan, Hanna;361.0
120667940;Killy_11;Stephani, Claus;Stephani, Claus;718.0
118753533;Killy_11;Stephani, Clemens;Stephani, Clemens;413.0
119545799;Killy_11;Stephanie, Gottlieb, d. J., eigentl.: G. Stephan;Stephanie, Gottlieb;691.0
121927377;Killy_11;Sterchi, Beat;Sterchi, Beat;573.0
110700805;Killy_11;Stern, Adolf, eigentl.: Friedrich A. Ernst;Stern, Adolf;468.0
1243891831;Killy_11;Stern, Carola, eigentl.: Erika Zöger, geb. Assmus;Stern, Carola;602.0
121516245;Killy_11;Stern, Gerson;Stern, Gerson;928.0
119559439;Killy_11;Stern, Horst;Stern, Horst;463.0
107530147;Killy_11;Stern, Josef Luitpold, auch: Josef Luitpold;Stern, Josef Luitpold;453.0
120958422;Killy_11;Sternaux, Ludwig;Sternaux, Ludwig;257.0
119087626;Killy_11;Sternberg, Leo Maria (seit 1933), auch: L.M.S.;Sternberg, Leo Maria;654.0
118617931;Killy_11;Sternberger, Dolf, eigentl.: Adolf S.;Sternberger, Dolf;624.0
118617958;Killy_11;Sternheim, (William Adolf) Carl;Sternheim, Carl;1361.0
118753665;Killy_11;Stetten, Paul von;Stetten, Paul von;435.0
101222548;Killy_11;Stettenheim, Julius, auch: Wippchen;Stettenheim, Julius;507.0
118977113;Killy_11;Steub, Ludwig;Steub, Ludwig;439.0
139733817;Killy_11;Steube, Johann Caspar;Steube, Johann Caspar;333.0
118753681;Killy_11;Steuben, Fritz, eigentl.: Erhard Wittek;Steuben, Fritz;391.0
119035936;Killy_11;Stibill, Rudolf;Stibill, Rudolf;384.0
119268108;Killy_11;Stiblin, Stüblin, Kaspar, Caspar, Gaspar(us) Stiblinus;Stiblin, Kaspar;1907.0
122156021;Killy_11;Stiborius, Andreas, eigentl.: A. Stöberl;Stiborius, Andreas;372.0
118755269;Killy_11;Stickelberger, Emanuel;Stickelberger, Emanuel;416.0
130573035;Killy_11;Stieff, Christian;Stieff, Christian;677.0
;Killy_11;Stiefmutter und Tochter;'Stiefmutter und Tochter';450.0
100792553;Killy_11;Stieglitz, Christian Ludwig;Stieglitz, Christian Ludwig;417.0
119396289;Killy_11;Stieglitz, Heinrich;Stieglitz, Heinrich;578.0
118618113;Killy_11;Stieler, Karl;Stieler, Karl;367.0
118618121;Killy_11;Stieler, Kaspar, Caspar, (David) von (seit 1705), auch: Filidor der Dorfferer;Stieler, Kaspar von;1283.0
118755323;Killy_11;Stifel, Styf(f)el, Stief(f)el(l), Michael;Stifel, Michael;425.0
118618156;Killy_11;Stifter, Adalbert;Stifter, Adalbert;2821.0
104318864;Killy_11;Stigel, Stigelius, Johannes;Stigel, Johannes;819.0
107732904;Killy_11;Stiller, Klaus;Stiller, Klaus;323.0
139943501;Killy_11;Stilling, Heinrich;Stilling, Heinrich;212.0
118755366;Killy_11;Stimmer, Tobias;Stimmer, Tobias;544.0
;Killy_11;;‘Stimulus amoris’ (‘Stachel der Liebe’);372.0
118798928;Killy_11;Stinde, Julius (Ernst Wilhelm), auch: J. Steinmann, Wilhelmine Buchholz u. andere;Stinde, Julius;494.0
118618261;Killy_11;Stirner, Max, eigentl.: Johann Caspar Schmidt;Stirner, Max;1042.0
10041267X;Killy_11;Stockfleth, Heinrich Arnold;Stockfleth, Heinrich Arnold;846.0
118010832;Killy_11;Stockfleth, Maria Katharina, geb. Frisch, verwitwete Hedenus;Stockfleth, Maria Katharina;686.0
117261637;Killy_11;Stockhausen, Johann Christian (bzw. Christoph);Stockhausen, Johann Christian;337.0
118618342;Killy_11;Stockhausen, Juliane von, eigentl.: J. Gräfin von Gatterburg;Stockhausen, Juliane von;227.0
124681255;Killy_11;Stockmann, Ernst;Stockmann, Ernst;557.0
119059010;Killy_11;Stöber, August (Daniel Ehrenfried);Stöber, August;606.0
120958341;Killy_11;Stöber, Daniel Ehrenfried, auch: Vetter Daniel;Stöber, Daniel Ehrenfried;448.0
100412807;Killy_11;Stöckel, Leonhard;Stöckel, Leonhard;1154.0
118755455;Killy_11;Stöcker, (Hulda Caroline Emilie) Helene;Stöcker, Helene;618.0
133740145;Killy_11;Stöcklein, Joseph;Stöcklein, Joseph;476.0
117264520;Killy_11;Stoecklin, Franziska, verh. Betz-S.;Stoecklin, Franziska;311.0
118798979;Killy_11;Stöffler, Johannes;Stöffler, Johannes;645.0
129584673;Killy_11;Stökken, Christian von;Stökken, Christian von;526.0
118755501;Killy_11;Störtebeker;Störtebeker;355.0
118798987;Killy_11;Stoessl, Otto;Stoeßl, Otto;690.0
120006707;Killy_11;Stötzer, Gabriele, verh. Kachold, auch: Stötzer-Kachold;Kachold, Gabriele;441.0
119101270;Killy_11;Stolberg Stolberg, Agnes Gräfin zu, geb. von Witzleben;Stolberg Stolberg, Agnes zu;224.0
118755544;Killy_11;Stolberg Stolberg, Christian Graf zu;Stolberg Stolberg, Christian zu;876.0
118755552;Killy_11;Stolberg Stolberg, Friedrich Leopold Graf zu;Stolberg Stolberg, Friedrich Leopold zu;1857.0
117267813;Killy_11;Stolberg Stolberg, (Henriette) Katharina Gräfin zu;Stolberg Stolberg, Katharina zu;325.0
1021175439;Killy_11;Stoll, Heinrich Alexander;Stoll, Heinrich Alexander;458.0
104196238;Killy_11;Stoll, Joseph Ludwig (fälschlich: Johann Ludwig), Taufname: Joseph Anton Xaver Nepomuk;Stoll, Joseph Ludwig;635.0
118799002;Killy_11;Stolle, auch: der Alte S.;Stolle;431.0
117286877;Killy_11;Stolle, Ferdinand, eigentl.: Ludwig Ferdinand Anders;Stolle, Ferdinand;380.0
129918490;Killy_11;Stolle, Gottlieb, auch: Leander (von Schlesien);Stolle, Gottlieb;515.0
120966425;Killy_11;Stolper, Armin;Stolper, Armin;748.0
120651335;Killy_11;Stolterfoht, Ulf;Stolterfoht, Ulf;522.0
116002468;Killy_11;Stolterfoth, Wilhelmine Julie Adelheid von;Stolterfoth, Wilhelmine Julie Adelheid von;807.0
124724175;Killy_11;Stoltz von Stoltzenberg, Stolcius de Stolcenberg, Daniel;Stoltz von Stoltzenberg, Daniel;792.0
11861861X;Killy_11;Stoltze, (Carl) Adolf, bis 1864: Retting;Stoltze, Adolf;417.0
118618628;Killy_11;Stoltze, Friedrich (Philipp);Stoltze, Friedrich;443.0
118618644;Killy_11;Stolz, Alban;Stolz, Alban;903.0
119538857;Killy_11;Stolze, Alfred Otto, auch: Olaf Henriksson;Stolze, Alfred Otto;264.0
118618679;Killy_11;Stomps, V(ictor) O(tto), auch: VauO;Stomps, Victor Otto;467.0
117289000;Killy_11;Stoppe, Daniel;Stoppe, Daniel;416.0
117289337;Killy_11;Storch, (Bernhard) Ludwig;Storch, Ludwig;501.0
118618725;Killy_11;Storm, (Hans) Theodor (Woldsen);Storm, Theodor;2624.0
131729039;Killy_11;Storz, Claudia, verh. Bürli;Storz, Claudia;574.0
1243891858;Killy_11;Storz, Gerhard, auch: Georg Leitenberger;Storz, Gerhard;641.0
120847868;Killy_11;Storz, Oliver;Storz, Oliver;251.0
119116553;Killy_11;Stosch, Friedrich Wilhelm;Stosch, Friedrich Wilhelm;825.0
11730493X;Killy_11;Stowasser, Josef Maria;Stowasser, Josef Maria;310.0
119543583;Killy_11;Stoy, Johann Siegmund;Stoy, Johann Siegmund;325.0
118618814;Killy_11;Strachwitz, Moritz (Karl Wilhelm Anton) Graf von;Strachwitz, Moritz von;803.0
123775655;Killy_11;Strahl, Rudi;Strahl, Rudi;1002.0
118618830;Killy_11;Stramm, August;Stramm, August;1388.0
118618865;Killy_11;Stranitzky, Joseph Anton;Stranitzky, Joseph Anton;1336.0
118816594;Killy_11;Strasser, Charlot;Strasser, Charlot;383.0
117309087;Killy_11;Stratz, Rudolf;Stratz, Rudolf;223.0
118619047;Killy_11;Strauß, Botho;Strauß, Botho;2429.0
118619055;Killy_11;Strauß, David Friedrich;Strauß, David Friedrich;1392.0
118755846;Killy_11;Strauß, Emil;Strauß, Emil;840.0
118619101;Killy_11;Strauß, Ludwig, auch: (Arieh) Ludwig Strauss, Pseud.: Franz Quentin, Strawotsch, Arijeh ben Menachem;Strauss, Ludwig;779.0
118630954;Killy_11;Strauß und Torney, Lulu, Luise, von;Strauß und Torney, Lulu von;581.0
118755897;Killy_11;Strauß und Torney, Viktor (Friedrich) von (seit 1851);Strauß und Torney, Viktor von;356.0
117313157;Killy_11;Streckfuß, Carl Adolph, auch: Adolph Carl;Streckfuß, Carl Adolph;337.0
117313165;Killy_11;Streckfuß, (Adolf Friedrich) Karl, auch: Leberecht Fromm;Streckfuß, Karl;293.0
11955688X;Killy_11;Streeruwitz, Marlene;Streeruwitz, Marlene;1017.0
107545802;Killy_11;Streich, Albert;Streich, Albert;346.0
11731711X;Killy_11;Streicher, (Johann) Andreas;Streicher, Andreas;506.0
1045123412;Killy_11;Streit, Monica (Marianna);Streit, Monica;240.0
119089203;Killy_11;Strelow, Ina;Strelow, Ina;355.0
11899803X;Killy_11;Stresau, Hermann;Stresau, Hermann;295.0
118619284;Killy_11;Der Stricker, mittelhochdeutsch: der Strickaere, erste Hälfte des 13. Jh;Stricker, Der;4224.0
1211359158;Killy_11;Stricker, Stricerius, Johannes;Stricker, Johannes;405.0
122773799;Killy_11;Strigenitz, Gregor;Strigenitz, Gregor;653.0
118619322;Killy_11;Strittmatter, Erwin;Strittmatter, Erwin;1012.0
118619330;Killy_11;Strittmatter, Eva, geb. Braun;Strittmatter, Eva;990.0
118755978;Killy_11;Strittmatter, Thomas;Strittmatter, Thomas;820.0
1236266056;Killy_11;Strobl, Andreas;Strobl, Andreas;661.0
119037572;Killy_11;Strobl, Karl Hans;Strobl, Karl Hans;688.0
119156040;Killy_11;Strodtmann, Adolph (Adolf) Heinrich;Strodtmann, Adolf;663.0
118933256;Killy_11;Stromer, Stromeir, Ulman;Stromer, Ulman;598.0
115558063;Killy_11;Strub, Urs Martin;Strub, Urs Martin;334.0
118756044;Killy_11;Strubberg, Friedrich (Frédéric) August, auch: Armand;Strubberg, Friedrich August;567.0
122788788;Killy_11;Strubel, Antje Rávic;Strubel, Antje Rávic;491.0
118619454;Killy_11;Struck, Karin;Struck, Karin;941.0
121688488;Killy_11;Strunk, Heinz, auch: Jürgen Dose, Fleischmann, eigentl.: Mathias Halfpape;Strunk, Heinz;789.0
100029973;Killy_11;Struve, Burkhard Gotthelf;Struve, Burkhard Gotthelf;508.0
117349062;Killy_11;Struve, Elise Ferdinande Amalie, geb. Düsar (auch: Dusar);Struve, Elise Ferdinande Amalie;1249.0
118799207;Killy_11;Struve, Gustav (von), auch: Gustav Carl;Struve, Gustav von;827.0
123638275;Killy_11;Struzyk, Brigitte;Struzyk, Brigitte;1031.0
118756141;Killy_11;Stubenberg, Johann Wilhelm von;Stubenberg, Johann Wilhelm von;1012.0
11861956X;Killy_11;Stucken, Eduard (Ludwig);Stucken, Eduard;666.0
118619578;Killy_11;Stuckenschmidt, Hans Heinz;Stuckenschmidt, Hans Heinz;512.0
120467356;Killy_11;Stuckrad-Barre, Benjamin von;Stuckrad-Barre, Benjamin von;852.0
;Killy_11;;‘Studentenabenteuer’;529.0
117354287;Killy_11;Studion, Simon;Studion, Simon;831.0
115880143;Killy_11;Stürzer, Rudolf;Stürzer, Rudolf;228.0
118757555;Killy_11;Stumpf, Johannes;Stumpf, Johannes;575.0
117363669;Killy_11;Stuppäck, Hermann, auch: Heinrich Sicking;Stuppäck, Hermann;379.0
122417216;Killy_11;Sturm, Storm, Caspar, Kaspar, Beiname: Teutschlandt;Sturm, Caspar;507.0
118158651;Killy_11;Sturm, Christoph Christian;Sturm, Christoph Christian;392.0
100277608;Killy_11;Sturm, Johann Christoph;Sturm, Johann Christoph;362.0
1053510640;Killy_11;Sturm, Johannes;Sturm, Johannes;1248.0
118757601;Killy_11;Sturm, Julius (Karl Reinhold), auch: J. Stern;Sturm, Julius;334.0
1158440642;Killy_11;Sturm, Marcelin, eigentl.: Nikolaus S.;Sturm, Marcelin;324.0
11861973X;Killy_11;Sturm, Vilma, auch: Anne Detrois, Luise Fels, Katharina, Antoine Stahl;Sturm, Vilma;416.0
118619756;Killy_11;Sturz, Stürz, Helfrich Peter;Sturz, Helfrich Peter;1077.0
118619772;Killy_11;Stutz, Jakob;Stutz, Jakob;512.0
100277764;Killy_11;Stutz, Johann Ernst;Stutz, Johann Ernst;331.0
11864257X;Killy_11;Stymmelius, Christophorus, eigentl.: Christoph Stummel;Stymmelius, Christophorus;429.0
121893049;Killy_11;Styrzel(ius), Styrtzel, Stürzel, -ius, Johann(es) Georg(ius);Styrzel, Johann;530.0
