GND,Lovelybooks_Status,Lovelybooks_Autor,Lovelybooks_Stars,Lovelybooks_Bewertungen,Lovelybooks_Bibliotheken,Lovelybooks_Merkzettel,Lovelybooks_aktuell_gelesen,Lovelybooks_gefolgt,GND_Autor
https://d-nb.info/gnd/118619101,page_found,Ludwig Strauß,,,,,,,"Strauß, Ludwig"
https://d-nb.info/gnd/117313157,page_not_found,,,,,,,,"Streckfuß, Adolf"
https://d-nb.info/gnd/117313165,page_not_found,,,,,,,,"Streckfuß, Karl"
https://d-nb.info/gnd/11955688X,page_found,Marlene Streeruwitz,3.7,151.0,211.0,31.0,7.0,2.0,"Streeruwitz, Marlene"
https://d-nb.info/gnd/107545802,page_not_found,,,,,,,,"Streich, Albert"
https://d-nb.info/gnd/11731711X,page_not_found,,,,,,,,"Streicher, Andreas"
https://d-nb.info/gnd/1045123412,page_found,Monica Streit,,,,,,,"Streit, Monica"
https://d-nb.info/gnd/119089203,page_not_found,,,,,,,,"Strelow, Ina"
https://d-nb.info/gnd/11899803X,page_found,Hermann Stresau,4.0,2.0,,,,,"Stresau, Hermann"
https://d-nb.info/gnd/1211359158,page_not_found,,,,,,,,"Stricker, Johannes"
https://d-nb.info/gnd/122773799,page_not_found,,,,,,,,"Strigenitz, Gregor"
https://d-nb.info/gnd/118619314,page_found,August Strindberg,3.7,128.0,187.0,7.0,5.0,2.0,"Strindberg, August"
https://d-nb.info/gnd/118619322,page_found,Erwin Strittmatter,4.1,162.0,205.0,16.0,5.0,2.0,"Strittmatter, Erwin"
https://d-nb.info/gnd/118619330,page_found,Eva Strittmatter,4.4,52.0,61.0,3.0,2.0,4.0,"Strittmatter, Eva"
https://d-nb.info/gnd/118755978,page_found,Thomas Strittmatter,3.3,8.0,12.0,2.0,1.0,,"Strittmatter, Thomas"
https://d-nb.info/gnd/1236266056,page_found,Andreas Strobl,,,,,,,"Strobl, Andreas"
https://d-nb.info/gnd/119037572,page_found,Karl Hans Strobl,3.0,2.0,,1.0,,,"Strobl, Karl Hans"
https://d-nb.info/gnd/119156040,page_found,Adolf Strodtmann,,,,,,,"Strodtmann, Adolf"
https://d-nb.info/gnd/118933256,page_not_found,,,,,,,,"Stromer, Ulman"
https://d-nb.info/gnd/115558063,page_not_found,,,,,,,,"Strub, Urs Martin"
https://d-nb.info/gnd/118756044,page_not_found,,,,,,,,"Strubberg, Friedrich Armand"
https://d-nb.info/gnd/122788788,page_found,Antje Rávik Strubel,3.7,281.0,462.0,86.0,12.0,1.0,"Strubel, Antje Rávik"
https://d-nb.info/gnd/171933184,page_found,Karin Struck,4.3,6.0,,,1.0,,"Struck, Karin"
https://d-nb.info/gnd/119072335,page_not_found,,,,,,,,"Strugackij, Arkadij"
https://d-nb.info/gnd/119072343,page_not_found,,,,,,,,"Strugackij, Boris"
https://d-nb.info/gnd/121688488,page_found,Heinz Strunk,3.7,1497.0,1575.0,131.0,23.0,19.0,"Strunk, Heinz"
https://d-nb.info/gnd/117349062,page_found,Amalie Struve,,,,,,,"Struve, Amalie"
https://d-nb.info/gnd/100029973,page_not_found,,,,,,,,"Struve, Burkhard Gotthelf"
https://d-nb.info/gnd/118799207,page_not_found,,,,,,,,"Struve, Gustav"
https://d-nb.info/gnd/123638275,page_found,Brigitte Struzyk,,,,,,,"Struzyk, Brigitte"
https://d-nb.info/gnd/118756141,page_not_found,,,,,,,,"Stubenberg, Johann Wilhelm von"
https://d-nb.info/gnd/11861956X,page_found,Eduard Stucken,3.8,4.0,,,,,"Stucken, Eduard"
https://d-nb.info/gnd/118619578,page_found,Hans Heinz Stuckenschmidt,,,,,1.0,,"Stuckenschmidt, Hans Heinz"
https://d-nb.info/gnd/120467356,page_not_found,,,,,,,,"Stuckrad-Barre, Benjamin von"
https://d-nb.info/gnd/117354287,page_not_found,,,,,,,,"Studion, Simon"
https://d-nb.info/gnd/118757555,page_not_found,,,,,,,,"Stumpf, Johannes"
https://d-nb.info/gnd/117363669,page_not_found,,,,,,,,"Stuppäck, Hermann"
https://d-nb.info/gnd/122417216,page_not_found,,,,,,,,"Sturm, Caspar"
https://d-nb.info/gnd/118158651,page_not_found,,,,,,,,"Sturm, Christoph Christian"
https://d-nb.info/gnd/100277608,page_not_found,,,,,,,,"Sturm, Johann Christoph"
https://d-nb.info/gnd/1053510640,page_found,Johannes Sturm,,,,,,,"Sturm, Johannes"
https://d-nb.info/gnd/118757601,page_not_found,,,,,,,,"Sturm, Julius"
https://d-nb.info/gnd/1158440642,page_not_found,,,,,,,,"Sturm, Nicolaus"
https://d-nb.info/gnd/11861973X,page_not_found,,,,,,,,"Sturm, Vilma"
https://d-nb.info/gnd/118619756,page_found,Helfrich Peter Sturz,,,,,,,"Sturz, Helfrich Peter"
https://d-nb.info/gnd/118619772,page_not_found,,,,,,,,"Stutz, Jakob"
https://d-nb.info/gnd/100277764,page_not_found,,,,,,,,"Stutz, Johann Ernst"
https://d-nb.info/gnd/11864257X,page_not_found,,,,,,,,"Stymmelius, Christopher"
https://d-nb.info/gnd/121893049,page_not_found,,,,,,,,"Styrzel, Johann Georg"
https://d-nb.info/gnd/117201391,page_not_found,,,,,,,,"Städele, Christoph"
https://d-nb.info/gnd/100975127,page_not_found,,,,,,,,"Stählin, Jacob von"
https://d-nb.info/gnd/117202991,page_not_found,,,,,,,,"Stäudlin, Gotthold Friedrich"
https://d-nb.info/gnd/100276318,page_not_found,,,,,,,,"Stäudlin, Karl Friedrich"
https://d-nb.info/gnd/119059010,page_found,August Stöber,,,,,,,"Stöber, August"
https://d-nb.info/gnd/120958341,page_not_found,,,,,,,,"Stöber, Ehrenfried"
https://d-nb.info/gnd/100412807,page_not_found,,,,,,,,"Stöckel, Leonhard"
https://d-nb.info/gnd/118755455,page_not_found,,,,,,,,"Stöcker, Helene"
https://d-nb.info/gnd/133740145,page_not_found,,,,,,,,"Stöcklein, Joseph"
https://d-nb.info/gnd/118798979,page_not_found,,,,,,,,"Stöffler, Johannes"
https://d-nb.info/gnd/129584673,page_not_found,,,,,,,,"Stökken, Christian von"
https://d-nb.info/gnd/118755501,page_not_found,,,,,,,,"Störtebeker, Klaus"
https://d-nb.info/gnd/120006707,page_found,Gabriele Stötzer,4.0,1.0,,,1.0,,"Stötzer, Gabriele"
https://d-nb.info/gnd/115880143,page_found,Rudolf Stürzer,3.0,2.0,,,,,"Stürzer, Rudolf"
https://d-nb.info/gnd/118619810,page_not_found,,,,,,,,Suchensinn
https://d-nb.info/gnd/118619829,page_not_found,,,,,,,,"Suchenwirt, Peter"
https://d-nb.info/gnd/124494153,page_not_found,,,,,,,,"Suchten, Alexander von"
https://d-nb.info/gnd/123456533,page_not_found,,,,,,,,"Sucro, Christoph Joseph"
https://d-nb.info/gnd/118809563,page_not_found,,,,,,,,"Sudermann, Daniel"
https://d-nb.info/gnd/118619853,page_found,Hermann Sudermann,3.9,11.0,17.0,,,,"Sudermann, Hermann"
https://d-nb.info/gnd/118619977,page_found,Peter Suhrkamp,4.2,5.0,13.0,,,,"Suhrkamp, Peter"
https://d-nb.info/gnd/120618214,page_found,Alain Claude Sulzer,4.1,174.0,234.0,25.0,9.0,1.0,"Sulzer, Alain Claude"
https://d-nb.info/gnd/11879941X,page_not_found,,,,,,,,"Sulzer, Johann Georg"
https://d-nb.info/gnd/119115018,page_not_found,,,,,,,,"Suntheim, Ladislaus"
https://d-nb.info/gnd/117375616,page_not_found,,,,,,,,"Supper, Auguste"
https://d-nb.info/gnd/133694917,page_found,Christoph Eusebius Suppius,,,,,,,"Suppius, Christoph Eusebius"
https://d-nb.info/gnd/118799452,page_not_found,,,,,,,,"Surius, Laurentius"
https://d-nb.info/gnd/119505614,page_found,Arno Surminski,4.2,85.0,122.0,10.0,2.0,2.0,"Surminski, Arno"
https://d-nb.info/gnd/118620096,page_found,Margarete Susman,,,,,,,"Susman, Margarete"
https://d-nb.info/gnd/123458552,page_not_found,,,,,,,,"Suter, Lukas B."
https://d-nb.info/gnd/123543185,page_found,Martin Suter,4.0,5728.0,3976.0,386.0,115.0,136.0,"Suter, Martin"
https://d-nb.info/gnd/100563937,page_not_found,,,,,,,,"Sutner, Josef"
https://d-nb.info/gnd/118620126,page_found,Bertha von Suttner,5.0,3.0,,3.0,,1.0,"Suttner, Bertha von"
https://d-nb.info/gnd/118757997,page_not_found,,,,,,,,"Svarez, Carl Gottlieb"
https://d-nb.info/gnd/118620185,page_not_found,,,,,,,,"Swieten, Gottfried van"
https://d-nb.info/gnd/118620193,page_found,Jonathan Swift,3.8,312.0,703.0,57.0,16.0,2.0,"Swift, Jonathan"
https://d-nb.info/gnd/120270145,page_not_found,,,,,,,,"Sybilla Ursula, Schleswig-Holstein-Sonderburg, Herzogin"
https://d-nb.info/gnd/101145918,page_not_found,,,,,,,,"Sydow, Wilhelmine von"
https://d-nb.info/gnd/117391042,page_not_found,,,,,,,,"Sylburg, Friedrich"
https://d-nb.info/gnd/118638904,page_found,Carmen Sylva,,,,,,,"Sylva, Carmen"
https://d-nb.info/gnd/117391085,page_not_found,,,,,,,,"Sylvanus, Erwin"
https://d-nb.info/gnd/124682324,page_not_found,,,,,,,,"Symonis, Daniel"
https://d-nb.info/gnd/118620312,page_found,J. M. Synge,,,,,,,"Synge, J. M."
https://d-nb.info/gnd/117391298,page_not_found,,,,,,,,"Szabo, Wilhelm"
https://d-nb.info/gnd/118758144,page_found,Gerhard Szczesny,3.0,1.0,,,,,"Szczesny, Gerhard"
https://d-nb.info/gnd/118902458,page_found,Andrzej Szczypiorski,3.9,128.0,255.0,8.0,,1.0,"Szczypiorski, Andrzej"
https://d-nb.info/gnd/13036942X,page_found,Mario Szenessy,,,,,,,"Szenessy, Mario"
https://d-nb.info/gnd/135659019,page_found,Antje Szillat,4.3,1383.0,1329.0,206.0,19.0,37.0,"Szillat, Antje"
https://d-nb.info/gnd/11950930X,page_not_found,,,,,,,,"Szittya, Emil"
https://d-nb.info/gnd/11862038X,page_found,Peter Szondi,3.7,25.0,39.0,,3.0,,"Szondi, Peter"
https://d-nb.info/gnd/118877968,page_found,Gerald Szyszkowitz,,,,,,,"Szyszkowitz, Gerald"
https://d-nb.info/gnd/103115226,page_not_found,,,,,,,,"Sälder, Konrad"
https://d-nb.info/gnd/124052851,page_found,Wolfgang Sämann,,,,,,,"Sämann, Wolfgang"
https://d-nb.info/gnd/117451169,page_not_found,,,,,,,,"Söhle, Karl"
https://d-nb.info/gnd/115768734,page_found,Werner Söllner,4.0,2.0,,,,,"Söllner, Werner"
https://d-nb.info/gnd/118885006,page_found,Patrick Süskind,4.1,11298.0,13938.0,308.0,107.0,43.0,"Süskind, Patrick"
https://d-nb.info/gnd/118757695,page_not_found,,,,,,,,"Süskind, Wilhelm E."
https://d-nb.info/gnd/118814834,page_not_found,,,,,,,,"Süssmilch, Johann Peter"
https://d-nb.info/gnd/118799363,page_found,Dieter Süverkrüp,,,,,,,"Süverkrüp, Dieter"
https://d-nb.info/gnd/118619926,page_not_found,,,,,,,,"Süvern, Johann Wilhelm"
https://d-nb.info/gnd/118757725,page_not_found,,,,,,,,"Süßkind, von Trimberg"
https://d-nb.info/gnd/118620444,page_found,George Tabori,3.8,5.0,17.0,,,,"Tabori, George"
https://d-nb.info/gnd/119022060,page_found,Antonio Tabucchi,4.2,212.0,237.0,18.0,3.0,1.0,"Tabucchi, Antonio"
https://d-nb.info/gnd/104176962,page_not_found,,,,,,,,"Taler, Der"
https://d-nb.info/gnd/11931634X,page_not_found,,,,,,,,"Talhoff, Albert"
https://d-nb.info/gnd/128894571,page_not_found,,,,,,,,"Talitz von Liechtensee, Johann"
https://d-nb.info/gnd/1157773699,page_not_found,,,,,,,,"Taller, Placidus"
https://d-nb.info/gnd/118620614,page_not_found,,,,,,,,Talvj
https://d-nb.info/gnd/119247224,page_found,Susanna Tamaro,3.9,605.0,771.0,62.0,15.0,10.0,"Tamaro, Susanna"
https://d-nb.info/gnd/100631177,page_not_found,,,,,,,,"Tancke, Joachim"
https://d-nb.info/gnd/120440210,page_found,Deborah Tannen,3.3,25.0,42.0,,1.0,,"Tannen, Deborah"
https://d-nb.info/gnd/118801317,page_not_found,,,,,,,,"Tanner, Adam"
https://d-nb.info/gnd/119412039,page_not_found,,,,,,,,"Tannstetter Collimitius, Georg"
https://d-nb.info/gnd/128824026,page_not_found,,,,,,,,"Tappe, Eberhard"
https://d-nb.info/gnd/118837052,page_not_found,,,,,,,,"Tarnow, Fanny"
https://d-nb.info/gnd/118753932,page_found,Rudolf Tarnow,,,,,1.0,,"Tarnow, Rudolf"
https://d-nb.info/gnd/115618376,page_found,Hannelies Taschau,4.0,1.0,,,,,"Taschau, Hannelies"
https://d-nb.info/gnd/1243928719,page_not_found,,,,,,,,"Tau, Max"
https://d-nb.info/gnd/118756249,page_found,Otto von Taube,,,,,,,"Taube, Otto von"
https://d-nb.info/gnd/117247243,page_not_found,,,,,,,,"Taubmann, Friedrich"
https://d-nb.info/gnd/118620975,page_not_found,,,,,,,,"Taucher, Franz"
https://d-nb.info/gnd/118621009,page_found,Johannes Tauler,5.0,1.0,,1.0,,1.0,"Tauler, Johannes"
https://d-nb.info/gnd/118801430,page_not_found,,,,,,,,"Taurellus, Nicolaus"
https://d-nb.info/gnd/130162604,page_found,Oskar Jan Tauschinski,5.0,2.0,,,,,"Tauschinski, Oskar Jan"
https://d-nb.info/gnd/11875629X,page_not_found,,,,,,,,"Tavel, Rudolf von"
https://d-nb.info/gnd/120878518,page_not_found,,,,,,,,"Tawada, Yōko"
https://d-nb.info/gnd/119200295,page_not_found,,,,,,,,"Taylan, Kamil"
https://d-nb.info/gnd/12233275X,page_found,Kathrine Kressmann Taylor,4.6,284.0,419.0,33.0,1.0,,"Taylor, Kathrine Kressmann"
https://d-nb.info/gnd/119380870,page_found,Alev Tekinay,2.0,1.0,,,,,"Tekinay, Alev"
https://d-nb.info/gnd/11862119X,page_not_found,,,,,,,,"Telemann, Georg Philipp"
https://d-nb.info/gnd/124158919,page_found,Janne Teller,3.7,1371.0,1758.0,156.0,18.0,9.0,"Teller, Janne"
https://d-nb.info/gnd/140293140,page_not_found,,,,,,,,"Teller, Johann Friedrich"
https://d-nb.info/gnd/104359676,page_not_found,,,,,,,,"Teller, Wilhelm Abraham"
https://d-nb.info/gnd/122397061,page_found,Uwe Tellkamp,3.5,221.0,522.0,50.0,29.0,3.0,"Tellkamp, Uwe"
https://d-nb.info/gnd/117254975,page_not_found,,,,,,,,"Telmann, Konrad"
https://d-nb.info/gnd/118801597,page_not_found,,,,,,,,"Temme, Jodocus Donatus Hubertus"
https://d-nb.info/gnd/118621300,page_not_found,,,,,,,,"Tengler, Ulrich"
https://d-nb.info/gnd/117256471,page_not_found,,,,,,,,"Tentzel, Wilhelm Ernst"
https://d-nb.info/gnd/118621335,page_found,Publius Terentius Afer,,,,,,,"Terentius Afer, Publius"
https://d-nb.info/gnd/11862136X,page_found,Gabriele Tergit,4.0,71.0,129.0,25.0,7.0,,"Tergit, Gabriele"
https://d-nb.info/gnd/118621378,page_found,Gerhard Tersteegen,,,,1.0,,,"Tersteegen, Gerhard"
https://d-nb.info/gnd/118892649,page_not_found,,,,,,,,"Tesar, Ludwig Erik"
https://d-nb.info/gnd/118756532,page_not_found,,,,,,,,"Tetens, Johann Nicolaus"
https://d-nb.info/gnd/108390578,page_found,Gerti Tetzner,3.3,4.0,,,,,"Tetzner, Gerti"
https://d-nb.info/gnd/118756540,page_found,Lisa Tetzner,4.3,94.0,128.0,7.0,,,"Tetzner, Lisa"
https://d-nb.info/gnd/119560151,page_not_found,,,,,,,,"Teuffenbach, Ingeborg"
https://d-nb.info/gnd/133127931,page_found,Wolfgang Teuschl,4.3,4.0,,,,,"Teuschl, Wolfgang"
https://d-nb.info/gnd/118621513,page_found,Albrecht Daniel Thaer,,,,,,,"Thaer, Albrecht Daniel"
https://d-nb.info/gnd/119847264,page_not_found,,,,,,,,"Thamm, Michael"
https://d-nb.info/gnd/119083752,page_not_found,,,,,,,,"Tharaeus, Andreas"
https://d-nb.info/gnd/118756702,page_found,Albert Vigoleis Thelen,4.9,11.0,27.0,2.0,1.0,1.0,"Thelen, Albert Vigoleis"
https://d-nb.info/gnd/115582673,page_found,Ralf Thenior,2.7,18.0,26.0,1.0,,,"Thenior, Ralf"
https://d-nb.info/gnd/122486846,page_found,Jürgen Theobaldy,3.7,3.0,,,,,"Theobaldy, Jürgen"
https://d-nb.info/gnd/119004666,page_not_found,,,,,,,,"Theodoricus, de Apolda"
https://d-nb.info/gnd/10413030X,page_not_found,,,,,,,,"Theodorus, Jacobus"
https://d-nb.info/gnd/117302732,page_not_found,,,,,,,,"Theremin, Franz"
https://d-nb.info/gnd/122732650,page_found,Klaus Theweleit,4.1,29.0,39.0,3.0,1.0,,"Theweleit, Klaus"
https://d-nb.info/gnd/118621874,page_not_found,,,,,,,,"Thibaut, Anton Friedrich Justus"
https://d-nb.info/gnd/1037209818,page_found,Friedel Thiekötter,3.5,2.0,,,,,"Thiekötter, Friedel"
https://d-nb.info/gnd/118837877,page_not_found,,,,,,,,"Thiersch, Friedrich Wilhelm"
https://d-nb.info/gnd/118757075,page_found,Frank Thiess,3.8,9.0,11.0,,2.0,,"Thiess, Frank"
https://d-nb.info/gnd/118757083,page_not_found,,,,,,,,"Thietmarus, Merseburgensis"
https://d-nb.info/gnd/119264277,page_not_found,,,,,,,,"Thill, Johann Jakob"
https://d-nb.info/gnd/118081691,page_not_found,,,,,,,,"Thilo, Friedrich Gottlieb"
https://d-nb.info/gnd/117341428,page_not_found,,,,,,,,"Thilo, Valentin"
https://d-nb.info/gnd/118757199,page_not_found,,,,,,,,"Tholuck, August"
https://d-nb.info/gnd/140949526,page_found,Andreas Thom,,,,,,,"Thom, Andreas"
https://d-nb.info/gnd/118622064,page_found,Hans Thoma,,,,,,,"Thoma, Hans"
https://d-nb.info/gnd/118622072,page_found,Ludwig Thoma,4.0,74.0,127.0,3.0,3.0,,"Thoma, Ludwig"
https://d-nb.info/gnd/119190311,page_not_found,,,,,,,,"Thomae, Johannes"
https://d-nb.info/gnd/117345563,page_found,Adrienne Thomas,4.6,5.0,10.0,,1.0,,"Thomas, Adrienne"
https://d-nb.info/gnd/118757261,page_found,Dylan Thomas,4.3,88.0,101.0,7.0,6.0,5.0,"Thomas, Dylan"
https://d-nb.info/gnd/118642766,page_found,Thomas von Kempen,4.5,2.0,,1.0,,,"Thomas, von Kempen"
https://d-nb.info/gnd/118642774,page_found,Thomasin von Zerklaere,3.0,1.0,,,,,"Thomasin, von Zerklaere"
https://d-nb.info/gnd/11862220X,page_found,Christian Thomasius,5.0,1.0,,,,,"Thomasius, Christian"
https://d-nb.info/gnd/117350249,page_not_found,,,,,,,,"Thomasius, Gottfried"
https://d-nb.info/gnd/119238098,page_not_found,,,,,,,,"Thomasius, Jacob"
https://d-nb.info/gnd/117350567,page_not_found,,,,,,,,"Thommen, Elisabeth"
https://d-nb.info/gnd/138623147,page_not_found,,,,,,,,"Thomsen, Johann Hinrich"
https://d-nb.info/gnd/130110973,page_not_found,,,,,,,,"Thon, Eleonore"
https://d-nb.info/gnd/118810456,page_found,Jesse Thoor,4.0,1.0,,,,,"Thoor, Jesse"
https://d-nb.info/gnd/118622293,page_found,Henry David Thoreau,4.1,253.0,472.0,58.0,27.0,2.0,"Thoreau, Henry David"
https://d-nb.info/gnd/117355925,page_not_found,,,,,,,,"Thrasolt, Ernst"
https://d-nb.info/gnd/116968621,page_not_found,,,,,,,,"Thun-Hohenstein, Paul von"
https://d-nb.info/gnd/118757407,page_found,James Thurber,3.4,13.0,28.0,2.0,,,"Thurber, James"
https://d-nb.info/gnd/118622447,page_not_found,,,,,,,,"Thurneysser zum Thurn, Leonhardt"
https://d-nb.info/gnd/119849410,page_not_found,,,,,,,,"Thym, Georg"
https://d-nb.info/gnd/118622358,page_found,Moritz August von Thümmel,,,,1.0,,,"Thümmel, Moritz August von"
https://d-nb.info/gnd/118622374,page_found,Georg Thürer,,,,,,,"Thürer, Georg"
https://d-nb.info/gnd/118757377,page_found,Thüring von Ringoltingen,3.5,11.0,21.0,2.0,1.0,,"Thüring, von Ringoltingen"
https://d-nb.info/gnd/119170671,page_found,Harry Thürk,3.9,75.0,48.0,3.0,1.0,2.0,"Thürk, Harry"
https://d-nb.info/gnd/11862251X,page_found,Albius Tibullus,,,,,,,"Tibullus, Albius"
https://d-nb.info/gnd/118622528,page_found,Herbert Tichy,3.5,2.0,10.0,,,,"Tichy, Herbert"
https://d-nb.info/gnd/118822934,page_not_found,,,,,,,,"Tideman, Wilhelm"
https://d-nb.info/gnd/11737606X,page_found,Dorothea Tieck,4.2,49.0,108.0,7.0,1.0,,"Tieck, Dorothea"
https://d-nb.info/gnd/12989432X,page_found,Ludwig Tieck,3.7,241.0,349.0,17.0,11.0,2.0,"Tieck, Ludwig"
https://d-nb.info/gnd/118904418,page_not_found,,,,,,,,"Tiedge, Christoph August"
https://d-nb.info/gnd/118902997,page_found,Ilse Tielsch,4.2,17.0,21.0,,,,"Tielsch, Ilse"
https://d-nb.info/gnd/103116745,page_not_found,,,,,,,,"Tilemann, Philipp Johann"
https://d-nb.info/gnd/120134497,page_found,Jochen Till,4.6,1097.0,766.0,105.0,15.0,21.0,"Till, Jochen"
https://d-nb.info/gnd/118622692,page_found,Paul Tillich,,,,,,,"Tillich, Paul"
https://d-nb.info/gnd/118802267,page_not_found,,,,,,,,"Tilo, von Kulm"
https://d-nb.info/gnd/118839276,page_found,Uwe Timm,3.7,973.0,1248.0,76.0,23.0,12.0,"Timm, Uwe"
https://d-nb.info/gnd/131537911,page_not_found,,,,,,,,"Timme, Christian Friedrich"
https://d-nb.info/gnd/118758292,page_not_found,,,,,,,,"Timpler, Clemens"
https://d-nb.info/gnd/117727741,page_not_found,,,,,,,,"Tittel, Gottlob August"
https://d-nb.info/gnd/104333278,page_not_found,,,,,,,,"Titz, Johann Peter"
https://d-nb.info/gnd/115638970,page_found,Marion Titze,,,,,,,"Titze, Marion"
https://d-nb.info/gnd/104222301,page_not_found,,,,,,,,"Titzenhofer, Sophie Eleonore von"
https://d-nb.info/gnd/118962949,page_found,Aleksandar Tišma,4.3,13.0,27.0,1.0,1.0,,"Tišma, Aleksandar"
https://d-nb.info/gnd/128391243,page_not_found,,,,,,,,"Tkaczyk, Wilhelm"
https://d-nb.info/gnd/1159008817,page_not_found,,,,,,,,"Tolle, Heinrich"
https://d-nb.info/gnd/118623230,page_found,Ernst Toller,3.8,39.0,49.0,2.0,,,"Toller, Ernst"
https://d-nb.info/gnd/11864291X,page_not_found,,,,,,,,"Tolstoj, Lev Nikolaevič"
https://d-nb.info/gnd/118805339,page_found,Walter Toman,,,,,,,"Toman, Walter"
https://d-nb.info/gnd/120871114,page_found,Giuseppe Tomasi di Lampedusa,4.3,72.0,156.0,16.0,1.0,1.0,"Tomasi di Lampedusa, Giuseppe"
https://d-nb.info/gnd/120301911,page_found,Harald Tondern,3.2,66.0,99.0,3.0,2.0,,"Tondern, Harald"
https://d-nb.info/gnd/118623362,page_found,Friedrich Torberg,4.1,219.0,359.0,15.0,8.0,2.0,"Torberg, Friedrich"
https://d-nb.info/gnd/120494159,page_found,Eleni Torossi,4.0,6.0,15.0,,2.0,,"Torossi, Eleni"
https://d-nb.info/gnd/127610944,page_not_found,,,,,,,,"Torresani, Carl, Baron"
https://d-nb.info/gnd/117421243,page_not_found,,,,,,,,"Tovote, Heinz"
https://d-nb.info/gnd/117421359,page_not_found,,,,,,,,"Toxites, Michael"
https://d-nb.info/gnd/117421650,page_not_found,,,,,,,,"Traeger, Albert"
https://d-nb.info/gnd/118623575,page_found,Georg Trakl,4.2,45.0,79.0,2.0,,2.0,"Trakl, Georg"
https://d-nb.info/gnd/117421952,page_not_found,,,,,,,,"Tralles, Balthasar Ludwig"
https://d-nb.info/gnd/11876070X,page_found,Johannes Tralow,3.8,26.0,33.0,1.0,2.0,,"Tralow, Johannes"
https://d-nb.info/gnd/119436523,page_found,Peter von Tramin,4.0,1.0,,,,,"Tramin, Peter von"
https://d-nb.info/gnd/118623621,page_not_found,,,,,,,,"Trapp, Ernst Christian"
https://d-nb.info/gnd/1178432823,page_not_found,,,,,,,,"Traun, Julius von der"
https://d-nb.info/gnd/122162765,page_not_found,,,,,,,,"Trauner, Ignatius"
https://d-nb.info/gnd/120324253,page_not_found,,,,,,,,"Traunsdorff, Johann Heinrich"
https://d-nb.info/gnd/119026058,page_found,Franz Trautmann,,,,,,,"Trautmann, Franz"
https://d-nb.info/gnd/118623672,page_found,B. Traven,4.1,139.0,168.0,13.0,2.0,1.0,"Traven, B."
https://d-nb.info/gnd/119362198,page_found,Hans Traxler,3.6,593.0,978.0,38.0,8.0,,"Traxler, Hans"
https://d-nb.info/gnd/124988784,page_not_found,,,,,,,,"Trebitsch, Arthur"
https://d-nb.info/gnd/118840150,page_found,Siegfried Trebitsch,,,,,,,"Trebitsch, Siegfried"
https://d-nb.info/gnd/119545667,page_not_found,,,,,,,,"Treichel, Hans-Ulrich"
https://d-nb.info/gnd/117409030,page_not_found,,,,,,,,"Treitschke, Georg Friedrich"
https://d-nb.info/gnd/118623761,page_found,Heinrich von Treitschke,4.4,5.0,,,,,"Treitschke, Heinrich von"
https://d-nb.info/gnd/1243924470,page_not_found,,,,,,,,"Trenck, Friedrich, Freiherr von der"
https://d-nb.info/gnd/117409391,page_not_found,,,,,,,,"Trenck, Siegfried von der"
https://d-nb.info/gnd/118623818,page_found,Luis Trenker,3.6,10.0,20.0,,,,"Trenker, Luis"
https://d-nb.info/gnd/117413836,page_found,Albert von Trentini,,,,,,,"Trentini, Albert von"
https://d-nb.info/gnd/117414271,page_not_found,,,,,,,,"Trescho, Sebastian Friedrich"
https://d-nb.info/gnd/104367318,page_not_found,,,,,,,,"Treuer, Gotthilf"
https://d-nb.info/gnd/143129937,page_not_found,,,,,,,,"Treuge, Lothar"
https://d-nb.info/gnd/117417092,page_not_found,,,,,,,,"Trew, Abdias"
https://d-nb.info/gnd/1042732469,page_not_found,,,,,,,,"Tribelhorn-Wirth, Hanne"
